source_commit	split_or_mode	task_id	task_path	eval_path	ast_parse_status	requirement_id	requirement_source	requirement_text	requirement_type	eval_py_checks	coverage	static_signal	check_mechanism	known_false_positive_risk	known_false_negative_risk	independent_oracle_possible	checkpoint_feasible	pilot_eligible	execution_trace_check	intermediate_state_check	reviewer	notes
f023ec4b754555000a659b93fd514645c55e3cec	NL2Op	T0113	data/benchmarks/NL2Op/T0113_data_imputation_muti	data/benchmarks/NL2Op/T0113_data_imputation_muti/eval.py	OK	DRAFT_C008	task_meta.json:target_en	[WITHHELD_PENDING_DATA_LICENSE_REVIEW]	dedup_latest	data/benchmarks/NL2Op/T0113_data_imputation_muti/eval.py:59|exact_value|compare || data/benchmarks/NL2Op/T0113_data_imputation_muti/eval.py:91|exact_value|compare || data/benchmarks/NL2Op/T0113_data_imputation_muti/eval.py:91|exact_value|len || data/benchmarks/NL2Op/T0113_data_imputation_muti/eval.py:91|row_count|compare || data/benchmarks/NL2Op/T0113_data_imputation_muti/eval.py:91|row_count|len || data/benchmarks/NL2Op/T0113_data_imputation_muti/eval.py:96|row_count|len || data/benchmarks/NL2Op/T0113_data_imputation_muti/eval.py:96|row_count|min || data/benchmarks/NL2Op/T0113_data_imputation_muti/eval.py:102|row_count|list || data/benchmarks/NL2Op/T0113_data_imputation_muti/eval.py:102|row_count|print || data/benchmarks/NL2Op/T0113_data_imputation_muti/eval.py:111|exact_value|compare || data/benchmarks/NL2Op/T0113_data_imputation_muti/eval.py:118|exact_value|compare || data/benchmarks/NL2Op/T0113_data_imputation_muti/eval.py:142|exact_value|compare || data/benchmarks/NL2Op/T0113_data_imputation_muti/eval.py:142|exact_value|len || data/benchmarks/NL2Op/T0113_data_imputation_muti/eval.py:142|row_count|compare || data/benchmarks/NL2Op/T0113_data_imputation_muti/eval.py:142|row_count|len || data/benchmarks/NL2Op/T0113_data_imputation_muti/eval.py:145|exact_value|compare || data/benchmarks/NL2Op/T0113_data_imputation_muti/eval.py:145|exact_value|np.sum || data/benchmarks/NL2Op/T0113_data_imputation_muti/eval.py:146|row_count|len || data/benchmarks/NL2Op/T0113_data_imputation_muti/eval.py:150|exact_value|compare || data/benchmarks/NL2Op/T0113_data_imputation_muti/eval.py:150|row_count|compare || data/benchmarks/NL2Op/T0113_data_imputation_muti/eval.py:150|row_count|int || data/benchmarks/NL2Op/T0113_data_imputation_muti/eval.py:150|row_count|len || data/benchmarks/NL2Op/T0113_data_imputation_muti/eval.py:151|row_count|len || data/benchmarks/NL2Op/T0113_data_imputation_muti/eval.py:176|exact_value|compare || data/benchmarks/NL2Op/T0113_data_imputation_muti/eval.py:188|exact_value|compare	DRAFT_UNREVIEWED	DETECTED_POTENTIAL_SIGNAL	exact_value|row_count	HUMAN_REVIEW_REQUIRED	HUMAN_REVIEW_REQUIRED	UNASSESSED	UNASSESSED	UNASSESSED	NOT_DETECTED_STATIC	NOT_DETECTED_STATIC	UNASSIGNED	Machine-split clause and lexical/AST signal only; expected categories=exact_value|ordering|row_content|row_count. Absence is not proof of no coverage; presence is not proof of semantic coverage.
f023ec4b754555000a659b93fd514645c55e3cec	NL2Op	T0113	data/benchmarks/NL2Op/T0113_data_imputation_muti	data/benchmarks/NL2Op/T0113_data_imputation_muti/eval.py	OK	DRAFT_C009	task_meta.json:target_en	[WITHHELD_PENDING_DATA_LICENSE_REVIEW]	ordering|preservation_schema|output_format_encoding	data/benchmarks/NL2Op/T0113_data_imputation_muti/eval.py:59|exact_value|compare || data/benchmarks/NL2Op/T0113_data_imputation_muti/eval.py:90|schema|df_gt.columns.intersection || data/benchmarks/NL2Op/T0113_data_imputation_muti/eval.py:91|exact_value|compare || data/benchmarks/NL2Op/T0113_data_imputation_muti/eval.py:91|exact_value|len || data/benchmarks/NL2Op/T0113_data_imputation_muti/eval.py:91|row_count|compare || data/benchmarks/NL2Op/T0113_data_imputation_muti/eval.py:91|row_count|len || data/benchmarks/NL2Op/T0113_data_imputation_muti/eval.py:96|row_count|len || data/benchmarks/NL2Op/T0113_data_imputation_muti/eval.py:96|row_count|min || data/benchmarks/NL2Op/T0113_data_imputation_muti/eval.py:102|row_count|list || data/benchmarks/NL2Op/T0113_data_imputation_muti/eval.py:102|row_count|print || data/benchmarks/NL2Op/T0113_data_imputation_muti/eval.py:111|exact_value|compare || data/benchmarks/NL2Op/T0113_data_imputation_muti/eval.py:118|exact_value|compare || data/benchmarks/NL2Op/T0113_data_imputation_muti/eval.py:142|exact_value|compare || data/benchmarks/NL2Op/T0113_data_imputation_muti/eval.py:142|exact_value|len || data/benchmarks/NL2Op/T0113_data_imputation_muti/eval.py:142|row_count|compare || data/benchmarks/NL2Op/T0113_data_imputation_muti/eval.py:142|row_count|len || data/benchmarks/NL2Op/T0113_data_imputation_muti/eval.py:145|exact_value|compare || data/benchmarks/NL2Op/T0113_data_imputation_muti/eval.py:145|exact_value|np.sum || data/benchmarks/NL2Op/T0113_data_imputation_muti/eval.py:146|row_count|len || data/benchmarks/NL2Op/T0113_data_imputation_muti/eval.py:150|exact_value|compare || data/benchmarks/NL2Op/T0113_data_imputation_muti/eval.py:150|row_count|compare || data/benchmarks/NL2Op/T0113_data_imputation_muti/eval.py:150|row_count|int || data/benchmarks/NL2Op/T0113_data_imputation_muti/eval.py:150|row_count|len || data/benchmarks/NL2Op/T0113_data_imputation_muti/eval.py:151|row_count|len || data/benchmarks/NL2Op/T0113_data_imputation_muti/eval.py:165|file_presence|GT_PATH.exists || data/benchmarks/NL2Op/T0113_data_imputation_muti/eval.py:171|file_presence|pred_path.exists || data/benchmarks/NL2Op/T0113_data_imputation_muti/eval.py:176|exact_value|compare || data/benchmarks/NL2Op/T0113_data_imputation_muti/eval.py:188|exact_value|compare	DRAFT_UNREVIEWED	DETECTED_POTENTIAL_SIGNAL	exact_value|file_presence|row_count|schema	HUMAN_REVIEW_REQUIRED	HUMAN_REVIEW_REQUIRED	UNASSESSED	UNASSESSED	UNASSESSED	NOT_DETECTED_STATIC	NOT_DETECTED_STATIC	UNASSIGNED	Machine-split clause and lexical/AST signal only; expected categories=exact_value|file_presence|format|ordering|raw_preservation|row_content|row_count|schema. Absence is not proof of no coverage; presence is not proof of semantic coverage.
f023ec4b754555000a659b93fd514645c55e3cec	NL2Op	T0113	data/benchmarks/NL2Op/T0113_data_imputation_muti	data/benchmarks/NL2Op/T0113_data_imputation_muti/eval.py	OK	DRAFT_C010	task_meta.json:target_en	[WITHHELD_PENDING_DATA_LICENSE_REVIEW]	ordering	data/benchmarks/NL2Op/T0113_data_imputation_muti/eval.py:59|exact_value|compare || data/benchmarks/NL2Op/T0113_data_imputation_muti/eval.py:91|exact_value|compare || data/benchmarks/NL2Op/T0113_data_imputation_muti/eval.py:91|exact_value|len || data/benchmarks/NL2Op/T0113_data_imputation_muti/eval.py:111|exact_value|compare || data/benchmarks/NL2Op/T0113_data_imputation_muti/eval.py:118|exact_value|compare || data/benchmarks/NL2Op/T0113_data_imputation_muti/eval.py:142|exact_value|compare || data/benchmarks/NL2Op/T0113_data_imputation_muti/eval.py:142|exact_value|len || data/benchmarks/NL2Op/T0113_data_imputation_muti/eval.py:145|exact_value|compare || data/benchmarks/NL2Op/T0113_data_imputation_muti/eval.py:145|exact_value|np.sum || data/benchmarks/NL2Op/T0113_data_imputation_muti/eval.py:150|exact_value|compare || data/benchmarks/NL2Op/T0113_data_imputation_muti/eval.py:176|exact_value|compare || data/benchmarks/NL2Op/T0113_data_imputation_muti/eval.py:188|exact_value|compare	DRAFT_UNREVIEWED	DETECTED_POTENTIAL_SIGNAL	exact_value	HUMAN_REVIEW_REQUIRED	HUMAN_REVIEW_REQUIRED	UNASSESSED	UNASSESSED	UNASSESSED	NOT_DETECTED_STATIC	NOT_DETECTED_STATIC	UNASSIGNED	Machine-split clause and lexical/AST signal only; expected categories=exact_value|ordering|row_content. Absence is not proof of no coverage; presence is not proof of semantic coverage.
f023ec4b754555000a659b93fd514645c55e3cec	NL2Op	T0113	data/benchmarks/NL2Op/T0113_data_imputation_muti	data/benchmarks/NL2Op/T0113_data_imputation_muti/eval.py	OK	DRAFT_C011	task_meta.json:target_en	[WITHHELD_PENDING_DATA_LICENSE_REVIEW]	imputation|output_format_encoding	data/benchmarks/NL2Op/T0113_data_imputation_muti/eval.py:59|exact_value|compare || data/benchmarks/NL2Op/T0113_data_imputation_muti/eval.py:90|schema|df_gt.columns.intersection || data/benchmarks/NL2Op/T0113_data_imputation_muti/eval.py:91|exact_value|compare || data/benchmarks/NL2Op/T0113_data_imputation_muti/eval.py:91|exact_value|len || data/benchmarks/NL2Op/T0113_data_imputation_muti/eval.py:111|exact_value|compare || data/benchmarks/NL2Op/T0113_data_imputation_muti/eval.py:118|exact_value|compare || data/benchmarks/NL2Op/T0113_data_imputation_muti/eval.py:142|exact_value|compare || data/benchmarks/NL2Op/T0113_data_imputation_muti/eval.py:142|exact_value|len || data/benchmarks/NL2Op/T0113_data_imputation_muti/eval.py:145|exact_value|compare || data/benchmarks/NL2Op/T0113_data_imputation_muti/eval.py:145|exact_value|np.sum || data/benchmarks/NL2Op/T0113_data_imputation_muti/eval.py:150|exact_value|compare || data/benchmarks/NL2Op/T0113_data_imputation_muti/eval.py:165|file_presence|GT_PATH.exists || data/benchmarks/NL2Op/T0113_data_imputation_muti/eval.py:171|file_presence|pred_path.exists || data/benchmarks/NL2Op/T0113_data_imputation_muti/eval.py:176|exact_value|compare || data/benchmarks/NL2Op/T0113_data_imputation_muti/eval.py:188|exact_value|compare	DRAFT_UNREVIEWED	DETECTED_POTENTIAL_SIGNAL	exact_value|file_presence|schema	HUMAN_REVIEW_REQUIRED	HUMAN_REVIEW_REQUIRED	UNASSESSED	UNASSESSED	UNASSESSED	NOT_DETECTED_STATIC	NOT_DETECTED_STATIC	UNASSIGNED	Machine-split clause and lexical/AST signal only; expected categories=exact_value|file_presence|format|numeric_tolerance|raw_preservation|schema. Absence is not proof of no coverage; presence is not proof of semantic coverage.
f023ec4b754555000a659b93fd514645c55e3cec	NL2Op	T0114	data/benchmarks/NL2Op/T0114_filter_muti	data/benchmarks/NL2Op/T0114_filter_muti/eval.py	OK	DRAFT_C001	task_meta.json:target_en	[WITHHELD_PENDING_DATA_LICENSE_REVIEW]	filter	data/benchmarks/NL2Op/T0114_filter_muti/eval.py:55|exact_value|compare || data/benchmarks/NL2Op/T0114_filter_muti/eval.py:55|exact_value|list || data/benchmarks/NL2Op/T0114_filter_muti/eval.py:62|row_count|len || data/benchmarks/NL2Op/T0114_filter_muti/eval.py:62|row_count|min || data/benchmarks/NL2Op/T0114_filter_muti/eval.py:63|row_count|copy || data/benchmarks/NL2Op/T0114_filter_muti/eval.py:63|row_count|df_gt_aligned || data/benchmarks/NL2Op/T0114_filter_muti/eval.py:64|row_count|copy || data/benchmarks/NL2Op/T0114_filter_muti/eval.py:70|row_count|len || data/benchmarks/NL2Op/T0114_filter_muti/eval.py:70|row_count|print || data/benchmarks/NL2Op/T0114_filter_muti/eval.py:79|exact_value|all || data/benchmarks/NL2Op/T0114_filter_muti/eval.py:79|exact_value|compare || data/benchmarks/NL2Op/T0114_filter_muti/eval.py:81|row_count|len || data/benchmarks/NL2Op/T0114_filter_muti/eval.py:84|exact_value|compare || data/benchmarks/NL2Op/T0114_filter_muti/eval.py:111|exact_value|compare || data/benchmarks/NL2Op/T0114_filter_muti/eval.py:121|exact_value|compare	DRAFT_UNREVIEWED	DETECTED_POTENTIAL_SIGNAL	exact_value|row_count	HUMAN_REVIEW_REQUIRED	HUMAN_REVIEW_REQUIRED	UNASSESSED	UNASSESSED	UNASSESSED	NOT_DETECTED_STATIC	NOT_DETECTED_STATIC	UNASSIGNED	Machine-split clause and lexical/AST signal only; expected categories=exact_value|row_content|row_count. Absence is not proof of no coverage; presence is not proof of semantic coverage.
f023ec4b754555000a659b93fd514645c55e3cec	NL2Op	T0114	data/benchmarks/NL2Op/T0114_filter_muti	data/benchmarks/NL2Op/T0114_filter_muti/eval.py	OK	DRAFT_C002	task_meta.json:target_en	[WITHHELD_PENDING_DATA_LICENSE_REVIEW]	file_side_effect|filter|output_format_encoding	data/benchmarks/NL2Op/T0114_filter_muti/eval.py:55|exact_value|compare || data/benchmarks/NL2Op/T0114_filter_muti/eval.py:55|exact_value|list || data/benchmarks/NL2Op/T0114_filter_muti/eval.py:55|schema|compare || data/benchmarks/NL2Op/T0114_filter_muti/eval.py:55|schema|list || data/benchmarks/NL2Op/T0114_filter_muti/eval.py:57|schema|list || data/benchmarks/NL2Op/T0114_filter_muti/eval.py:57|schema|print || data/benchmarks/NL2Op/T0114_filter_muti/eval.py:58|schema|list || data/benchmarks/NL2Op/T0114_filter_muti/eval.py:58|schema|print || data/benchmarks/NL2Op/T0114_filter_muti/eval.py:62|row_count|len || data/benchmarks/NL2Op/T0114_filter_muti/eval.py:62|row_count|min || data/benchmarks/NL2Op/T0114_filter_muti/eval.py:63|row_count|copy || data/benchmarks/NL2Op/T0114_filter_muti/eval.py:63|row_count|df_gt_aligned || data/benchmarks/NL2Op/T0114_filter_muti/eval.py:64|row_count|copy || data/benchmarks/NL2Op/T0114_filter_muti/eval.py:70|row_count|len || data/benchmarks/NL2Op/T0114_filter_muti/eval.py:70|row_count|print || data/benchmarks/NL2Op/T0114_filter_muti/eval.py:70|schema|len || data/benchmarks/NL2Op/T0114_filter_muti/eval.py:70|schema|print || data/benchmarks/NL2Op/T0114_filter_muti/eval.py:79|exact_value|all || data/benchmarks/NL2Op/T0114_filter_muti/eval.py:79|exact_value|compare || data/benchmarks/NL2Op/T0114_filter_muti/eval.py:81|row_count|len || data/benchmarks/NL2Op/T0114_filter_muti/eval.py:84|exact_value|compare || data/benchmarks/NL2Op/T0114_filter_muti/eval.py:105|file_presence|GT_PATH.exists || data/benchmarks/NL2Op/T0114_filter_muti/eval.py:111|exact_value|compare || data/benchmarks/NL2Op/T0114_filter_muti/eval.py:121|exact_value|compare	DRAFT_UNREVIEWED	DETECTED_POTENTIAL_SIGNAL	exact_value|file_presence|row_count|schema	HUMAN_REVIEW_REQUIRED	HUMAN_REVIEW_REQUIRED	UNASSESSED	UNASSESSED	UNASSESSED	NOT_DETECTED_STATIC	NOT_DETECTED_STATIC	UNASSIGNED	Machine-split clause and lexical/AST signal only; expected categories=exact_value|file_presence|file_set|format|raw_preservation|row_content|row_count|schema. Absence is not proof of no coverage; presence is not proof of semantic coverage.
f023ec4b754555000a659b93fd514645c55e3cec	NL2Op	T0114	data/benchmarks/NL2Op/T0114_filter_muti	data/benchmarks/NL2Op/T0114_filter_muti/eval.py	OK	DRAFT_C003	task_meta.json:target_en	[WITHHELD_PENDING_DATA_LICENSE_REVIEW]	other	data/benchmarks/NL2Op/T0114_filter_muti/eval.py:55|exact_value|compare || data/benchmarks/NL2Op/T0114_filter_muti/eval.py:55|exact_value|list || data/benchmarks/NL2Op/T0114_filter_muti/eval.py:79|exact_value|all || data/benchmarks/NL2Op/T0114_filter_muti/eval.py:79|exact_value|compare || data/benchmarks/NL2Op/T0114_filter_muti/eval.py:84|exact_value|compare || data/benchmarks/NL2Op/T0114_filter_muti/eval.py:110|task_predicate|df_gt,df_pred || data/benchmarks/NL2Op/T0114_filter_muti/eval.py:110|task_predicate|read_and_validate_data || data/benchmarks/NL2Op/T0114_filter_muti/eval.py:111|exact_value|compare || data/benchmarks/NL2Op/T0114_filter_muti/eval.py:121|exact_value|compare	DRAFT_UNREVIEWED	DETECTED_POTENTIAL_SIGNAL	exact_value|task_predicate	HUMAN_REVIEW_REQUIRED	HUMAN_REVIEW_REQUIRED	UNASSESSED	UNASSESSED	UNASSESSED	NOT_DETECTED_STATIC	NOT_DETECTED_STATIC	UNASSIGNED	Machine-split clause and lexical/AST signal only; expected categories=exact_value|row_content|task_predicate. Absence is not proof of no coverage; presence is not proof of semantic coverage.
f023ec4b754555000a659b93fd514645c55e3cec	NL2Op	T0114	data/benchmarks/NL2Op/T0114_filter_muti	data/benchmarks/NL2Op/T0114_filter_muti/eval.py	OK	DRAFT_C004	task_meta.json:target_en	[WITHHELD_PENDING_DATA_LICENSE_REVIEW]	filter	data/benchmarks/NL2Op/T0114_filter_muti/eval.py:55|exact_value|compare || data/benchmarks/NL2Op/T0114_filter_muti/eval.py:55|exact_value|list || data/benchmarks/NL2Op/T0114_filter_muti/eval.py:62|row_count|len || data/benchmarks/NL2Op/T0114_filter_muti/eval.py:62|row_count|min || data/benchmarks/NL2Op/T0114_filter_muti/eval.py:63|row_count|copy || data/benchmarks/NL2Op/T0114_filter_muti/eval.py:63|row_count|df_gt_aligned || data/benchmarks/NL2Op/T0114_filter_muti/eval.py:64|row_count|copy || data/benchmarks/NL2Op/T0114_filter_muti/eval.py:70|row_count|len || data/benchmarks/NL2Op/T0114_filter_muti/eval.py:70|row_count|print || data/benchmarks/NL2Op/T0114_filter_muti/eval.py:79|exact_value|all || data/benchmarks/NL2Op/T0114_filter_muti/eval.py:79|exact_value|compare || data/benchmarks/NL2Op/T0114_filter_muti/eval.py:81|row_count|len || data/benchmarks/NL2Op/T0114_filter_muti/eval.py:84|exact_value|compare || data/benchmarks/NL2Op/T0114_filter_muti/eval.py:111|exact_value|compare || data/benchmarks/NL2Op/T0114_filter_muti/eval.py:121|exact_value|compare	DRAFT_UNREVIEWED	DETECTED_POTENTIAL_SIGNAL	exact_value|row_count	HUMAN_REVIEW_REQUIRED	HUMAN_REVIEW_REQUIRED	UNASSESSED	UNASSESSED	UNASSESSED	NOT_DETECTED_STATIC	NOT_DETECTED_STATIC	UNASSIGNED	Machine-split clause and lexical/AST signal only; expected categories=exact_value|row_content|row_count. Absence is not proof of no coverage; presence is not proof of semantic coverage.
f023ec4b754555000a659b93fd514645c55e3cec	NL2Op	T0114	data/benchmarks/NL2Op/T0114_filter_muti	data/benchmarks/NL2Op/T0114_filter_muti/eval.py	OK	DRAFT_C005	task_meta.json:target_en	[WITHHELD_PENDING_DATA_LICENSE_REVIEW]	filter	data/benchmarks/NL2Op/T0114_filter_muti/eval.py:55|exact_value|compare || data/benchmarks/NL2Op/T0114_filter_muti/eval.py:55|exact_value|list || data/benchmarks/NL2Op/T0114_filter_muti/eval.py:62|row_count|len || data/benchmarks/NL2Op/T0114_filter_muti/eval.py:62|row_count|min || data/benchmarks/NL2Op/T0114_filter_muti/eval.py:63|row_count|copy || data/benchmarks/NL2Op/T0114_filter_muti/eval.py:63|row_count|df_gt_aligned || data/benchmarks/NL2Op/T0114_filter_muti/eval.py:64|row_count|copy || data/benchmarks/NL2Op/T0114_filter_muti/eval.py:70|row_count|len || data/benchmarks/NL2Op/T0114_filter_muti/eval.py:70|row_count|print || data/benchmarks/NL2Op/T0114_filter_muti/eval.py:79|exact_value|all || data/benchmarks/NL2Op/T0114_filter_muti/eval.py:79|exact_value|compare || data/benchmarks/NL2Op/T0114_filter_muti/eval.py:81|row_count|len || data/benchmarks/NL2Op/T0114_filter_muti/eval.py:84|exact_value|compare || data/benchmarks/NL2Op/T0114_filter_muti/eval.py:111|exact_value|compare || data/benchmarks/NL2Op/T0114_filter_muti/eval.py:121|exact_value|compare	DRAFT_UNREVIEWED	DETECTED_POTENTIAL_SIGNAL	exact_value|row_count	HUMAN_REVIEW_REQUIRED	HUMAN_REVIEW_REQUIRED	UNASSESSED	UNASSESSED	UNASSESSED	NOT_DETECTED_STATIC	NOT_DETECTED_STATIC	UNASSIGNED	Machine-split clause and lexical/AST signal only; expected categories=exact_value|row_content|row_count. Absence is not proof of no coverage; presence is not proof of semantic coverage.
f023ec4b754555000a659b93fd514645c55e3cec	NL2Op	T0114	data/benchmarks/NL2Op/T0114_filter_muti	data/benchmarks/NL2Op/T0114_filter_muti/eval.py	OK	DRAFT_C006	task_meta.json:target_en	[WITHHELD_PENDING_DATA_LICENSE_REVIEW]	filter	data/benchmarks/NL2Op/T0114_filter_muti/eval.py:55|exact_value|compare || data/benchmarks/NL2Op/T0114_filter_muti/eval.py:55|exact_value|list || data/benchmarks/NL2Op/T0114_filter_muti/eval.py:62|row_count|len || data/benchmarks/NL2Op/T0114_filter_muti/eval.py:62|row_count|min || data/benchmarks/NL2Op/T0114_filter_muti/eval.py:63|row_count|copy || data/benchmarks/NL2Op/T0114_filter_muti/eval.py:63|row_count|df_gt_aligned || data/benchmarks/NL2Op/T0114_filter_muti/eval.py:64|row_count|copy || data/benchmarks/NL2Op/T0114_filter_muti/eval.py:70|row_count|len || data/benchmarks/NL2Op/T0114_filter_muti/eval.py:70|row_count|print || data/benchmarks/NL2Op/T0114_filter_muti/eval.py:79|exact_value|all || data/benchmarks/NL2Op/T0114_filter_muti/eval.py:79|exact_value|compare || data/benchmarks/NL2Op/T0114_filter_muti/eval.py:81|row_count|len || data/benchmarks/NL2Op/T0114_filter_muti/eval.py:84|exact_value|compare || data/benchmarks/NL2Op/T0114_filter_muti/eval.py:111|exact_value|compare || data/benchmarks/NL2Op/T0114_filter_muti/eval.py:121|exact_value|compare	DRAFT_UNREVIEWED	DETECTED_POTENTIAL_SIGNAL	exact_value|row_count	HUMAN_REVIEW_REQUIRED	HUMAN_REVIEW_REQUIRED	UNASSESSED	UNASSESSED	UNASSESSED	NOT_DETECTED_STATIC	NOT_DETECTED_STATIC	UNASSIGNED	Machine-split clause and lexical/AST signal only; expected categories=exact_value|row_content|row_count. Absence is not proof of no coverage; presence is not proof of semantic coverage.
f023ec4b754555000a659b93fd514645c55e3cec	NL2Op	T0114	data/benchmarks/NL2Op/T0114_filter_muti	data/benchmarks/NL2Op/T0114_filter_muti/eval.py	OK	DRAFT_C007	task_meta.json:target_en	[WITHHELD_PENDING_DATA_LICENSE_REVIEW]	filter	data/benchmarks/NL2Op/T0114_filter_muti/eval.py:55|exact_value|compare || data/benchmarks/NL2Op/T0114_filter_muti/eval.py:55|exact_value|list || data/benchmarks/NL2Op/T0114_filter_muti/eval.py:62|row_count|len || data/benchmarks/NL2Op/T0114_filter_muti/eval.py:62|row_count|min || data/benchmarks/NL2Op/T0114_filter_muti/eval.py:63|row_count|copy || data/benchmarks/NL2Op/T0114_filter_muti/eval.py:63|row_count|df_gt_aligned || data/benchmarks/NL2Op/T0114_filter_muti/eval.py:64|row_count|copy || data/benchmarks/NL2Op/T0114_filter_muti/eval.py:70|row_count|len || data/benchmarks/NL2Op/T0114_filter_muti/eval.py:70|row_count|print || data/benchmarks/NL2Op/T0114_filter_muti/eval.py:79|exact_value|all || data/benchmarks/NL2Op/T0114_filter_muti/eval.py:79|exact_value|compare || data/benchmarks/NL2Op/T0114_filter_muti/eval.py:81|row_count|len || data/benchmarks/NL2Op/T0114_filter_muti/eval.py:84|exact_value|compare || data/benchmarks/NL2Op/T0114_filter_muti/eval.py:111|exact_value|compare || data/benchmarks/NL2Op/T0114_filter_muti/eval.py:121|exact_value|compare	DRAFT_UNREVIEWED	DETECTED_POTENTIAL_SIGNAL	exact_value|row_count	HUMAN_REVIEW_REQUIRED	HUMAN_REVIEW_REQUIRED	UNASSESSED	UNASSESSED	UNASSESSED	NOT_DETECTED_STATIC	NOT_DETECTED_STATIC	UNASSIGNED	Machine-split clause and lexical/AST signal only; expected categories=exact_value|row_content|row_count. Absence is not proof of no coverage; presence is not proof of semantic coverage.
